,time_range,year,area_naive,area_tpi,sst_mean_overall,sst_mean_coast,sst_mean_upwelling_naive,sst_mean_upwelling_tpi,chl_mean_overall,chl_mean_coast,chl_mean_upwelling_naive,chl_mean_upwelling_tpi
158,2018061020180617,2018,75396.6592,22412.313599999998,14.730654959122138,14.186187530178508,11.815880773134985,11.877919472028818,1.001010053591098,1.241328749364675,2.37791402139075,2.214320725693072
159,2018061820180625,2018,58194.508799999996,36212.7872,14.785433421326971,14.601129864139386,12.14085449543418,12.350609083224663,1.474257244951283,1.977925521256446,4.371388411137841,2.462765934580091
160,2018062620180703,2018,41982.719999999994,23725.619199999997,15.407045522434283,15.125034862502291,11.833000717293245,12.968044788704802,1.075758305372419,1.428076002211041,2.8752565103093453,2.042696133443898
161,2018070420180711,2018,14338.7136,18450.867199999997,16.34852134492248,16.141506085274802,12.337976421883491,13.658270853528302,0.994985789649623,1.540959892979187,3.160287953627825,2.634723932703282
162,2018071220180719,2018,35459.2512,34619.5968,15.424233785365178,15.501817911574037,12.575600595874635,13.355557537470018,0.9492530890289691,0.9738857795783521,0.877795619857589,0.8886915194794041
163,2018072020180727,2018,44394.0352,41788.9536,16.98852039604682,16.52342840893615,12.331748284197891,13.775797359939705,0.43869364897361,0.606957020446466,0.669705905753853,0.939788967136686
164,2018072820180804,2018,25792.460799999997,31497.804799999998,15.68087550729967,16.044478310783866,12.33416609760818,13.797845674568856,1.437561120537165,1.564492045403596,1.013628605873979,1.713195308499521
165,2018080520180812,2018,8848.6656,26330.7008,17.500216144427366,17.23128068135547,12.47529649721878,14.472443686068816,1.651956468149581,2.331452526486681,6.214158584541504,4.640102110604848
166,2018081320180820,2018,29969.203199999996,32294.399999999998,17.269671581999226,17.01213596974259,12.565144248808794,13.70007001163037,0.8174350460199421,1.090733269881002,0.6134345577822681,1.6180670077680932
167,2018082120180828,2018,32832.64,35889.843199999996,17.028438908369825,16.569310857891505,11.901126797360423,13.093600268895877,0.488971651572687,0.66629815258531,0.9628752607211101,0.6347189469254101
168,2018082920180905,2018,10032.793599999999,23381.1456,17.40501892786504,17.020649523314606,12.561777272530382,15.758666188257141,0.638105367565837,0.8597188806942061,0.692226051136626,0.8963337322472361
169,2018090620180913,2018,17761.92,14726.246399999998,17.26856323538981,16.790190034866797,12.38814623679976,14.548755598655882,0.92590238618783,1.366720890545033,1.786605650086837,1.573982350263905
170,2018091420180921,2018,13843.532799999999,15867.3152,17.267283767758585,16.612875180765357,12.375757039526437,13.845560848164897,1.093356980961748,1.655033626220404,2.5994948331159513,2.6064617746453598
171,2018092220180929,2018,24845.158399999997,28742.016,17.11192815254587,16.49452379317306,12.142152626886974,13.628747310503714,0.9541813108137691,1.368767784906591,3.235576454670082,1.618486575930993
172,2018093020181007,2018,7513.8304,13865.062399999999,17.207736377989885,16.758534535068396,12.662159547411934,13.57225260127874,0.701592179272269,0.9760834490931861,1.9218819673222192,1.5913809295693961
173,2018100820181015,2018,21723.3664,9085.491199999999,16.735533457194865,16.540368492723662,12.371302492664949,13.55206879564432,0.939133870248493,1.241524261727844,2.4502439264806553,2.013316101241356
174,2018101620181023,2018,16147.199999999999,9343.846399999999,16.934879517422385,16.723565796085747,12.344747075515933,13.352033619560338,0.849414033953456,1.194518338013797,4.679411262845445,1.6303946659577302
175,2018102420181031,2018,4801.100799999999,7147.8272,16.62206758720862,16.309221466283045,12.648935126540021,13.980277532426625,0.7893729513009741,1.137010834061138,1.712838650030939,2.644216260232149
176,2018110120181108,2018,39485.2864,8375.0144,16.119602678143348,15.687185133286624,12.162564741096663,12.628526114982122,1.11207058677793,1.607760816749376,2.058266704712434,2.102872455712549
177,2018110920181116,2018,48075.5968,7513.8304,15.948861718719135,15.633083394126341,12.07986061314,12.463743444604498,1.179906109412814,1.479691146766976,2.108137035000095,1.121575198959905
178,2018111720181124,2018,40389.529599999994,4564.2752,15.490539158467643,15.201210048105127,12.036027342179333,12.311917623055225,0.574365770467526,0.7603678303986091,1.7618854609023442,1.394316973225721
179,2018112520181202,2018,35136.307199999996,4133.6831999999995,15.248687399208478,15.09107486803763,12.31733100316296,13.621099182904784,0.535449369296744,0.638503489875317,0.753167530142129,0.698527950923285
180,2018120320181210,2018,35050.188799999996,2389.7855999999997,14.916858402101479,14.768018283389402,12.338548993666995,12.341839805267924,0.7298404654246231,0.9213595905580431,1.8554439743564521,1.15667794135695
181,2018121120181218,2018,30141.44,4370.5088,14.932957504427605,14.800768662881973,12.420908480769954,12.182088616904569,0.633016564205509,0.773080607761179,1.018917135422075,2.284237972851006
182,2018121920181226,2018,48226.304,4133.6831999999995,14.560894291347697,14.347455409310932,12.505054567641922,12.77635052242358,0.571297118581452,0.7164724716166311,1.021942509190509,0.8613472446344801
183,2018122720181231,2018,107174.34879999999,6480.4096,13.734807835783434,13.640613600855014,12.16216395594509,11.628261567925714,0.689827925761603,0.758788185201679,0.925036926544175,1.088732923444202
184,2019010120190108,2019,102610.07359999999,4542.745599999999,13.794155237792715,13.610575721893488,12.336613038705332,11.09865801040685,0.6185630034731611,0.7367745039247261,1.008536078466357,1.614640422946339
185,2019010920190116,2019,137165.0816,4069.0943999999995,13.449689712599355,13.345234957268962,12.2179059432233,11.733357942511834,0.47034354833554304,0.5101718312225301,0.581573361639877,1.30478714933277
186,2019011720190124,2019,123149.31199999999,1377.8944,13.685903275996441,13.683128633294098,12.253845374149337,11.927743662546789,0.6464148501758901,0.7818770944668391,0.92109701613558,1.655457144735112
187,2019012520190201,2019,90596.55679999999,1377.8944,13.94268649503139,13.91365994431097,12.432033815572794,13.445937718078056,0.6839368912700841,0.880197167887926,1.078117119593104,1.5257872923360911
188,2019020220190209,2019,124936.26879999999,667.4176,13.448466836085348,13.440240322896187,12.289478824419318,10.638088818683059,0.46796099857322104,0.5540325799397621,0.67223201620142,1.905263111834198
189,2019021020190217,2019,158436.3264,990.3616,13.082282537643996,13.093416525104281,11.980900996573071,10.286911153255652,0.497533297170677,0.6182412260599981,0.562353954567105,2.254378629375257
190,2019021820190225,2019,177102.4896,688.9472,12.808475444152798,12.853810808127884,12.098738224317485,11.870722027165815,0.720209050850059,0.924201144726224,0.9138691001061451,0.6442525223531881
191,2019022620190305,2019,120307.40479999999,5963.6992,12.839436096364103,12.93539523220185,11.856945572122717,11.502922254637253,0.5888848670236391,0.754542893094937,0.9448545965722881,1.01995607462056
192,2019030620190313,2019,184056.55039999998,366.0032,12.832457638566554,12.89402204437827,12.098975741302887,11.815322025431113,0.8964255926987561,1.245201431206771,1.4153249966027721,3.36471259986949
193,2019031420190321,2019,115549.36319999999,2196.0191999999997,13.287668413928907,13.35429214114813,11.997541693069351,11.045705707458932,0.955634383094015,1.272138833449461,1.560595701316227,1.932963232629938
194,2019032220190329,2019,120737.9968,215.296,13.47912811490828,13.513720852909959,12.03643318602955,12.77188221305169,0.6386963739188191,0.8552148725858091,0.9549137196920741,2.624177799538365
195,2019033020190406,2019,78324.68479999999,2626.6112,13.585456755911723,13.74717157820264,12.082550580532786,11.72149678780461,0.706259687438333,0.9728303483102251,0.6912815517763771,1.5408098534362091
196,2019040720190414,2019,137315.78879999998,9171.6096,13.182172945664085,13.192376506554627,11.854328342694165,11.476329504811432,0.9747119572700691,1.108464388983502,1.135835473572414,1.305583566404395
197,2019041520190422,2019,133634.2272,7772.1856,13.56491289613803,13.410042574542983,12.030232028139565,11.084753158218172,1.064757474549518,1.503693937031794,1.704662008801282,2.250093247019437
198,2019042320190430,2019,107777.1776,7793.7152,13.961808084434965,13.8372994913761,11.769601509145026,12.377434617435393,1.3067268077761,2.055277658303304,1.922410317382703,4.096340322165552
199,2019050120190508,2019,101016.8832,7083.238399999999,14.110541806299167,13.940659259681055,11.674124493120285,12.817678488155662,0.9984983837047351,1.4521625723946672,2.3456560678712313,1.446499932223969
200,2019050920190516,2019,34705.7152,6308.172799999999,14.786005512092201,14.858155200967946,11.787173555958006,12.197225166445337,0.5671193285496501,0.667425764752094,1.085811698215394,1.059536227917945
201,2019051720190524,2019,106980.5824,6566.527999999999,14.222334329304603,14.068335721970195,12.272217695911516,12.251128536908567,0.62976534291545,0.8511661353598641,0.855044135251208,1.7085251009587101
202,2019052520190601,2019,157898.0864,28332.953599999997,13.19699882411288,13.005472173998319,11.541085995236418,10.192348209365374,1.434734807325501,1.700396556424103,1.924952478845153,2.22807625443211
203,2019060220190609,2019,74169.472,13046.9376,14.878773858440626,14.553932246061137,12.032274894117272,13.236881746282032,1.021674926792853,1.4979255425183982,3.290773946509129,2.210970012967879
204,2019061020190617,2019,53350.3488,49797.964799999994,15.39144664803402,15.352080471256269,11.779170763333827,12.613307355835838,1.5805312448657172,2.25133193254215,3.878824116269626,3.224268270956955
205,2019061820190625,2019,83470.2592,22519.9616,15.000090075865938,14.455858342056054,11.874448338606973,12.272037441392277,1.392304147303605,2.235811546194282,3.981304930506582,4.053120896913775
206,2019062620190703,2019,22584.5504,14855.423999999999,15.889324528853475,15.559736925871016,12.272924380095946,12.94774814451962,0.947341301806318,1.343631296350132,4.853846001431696,3.264072152863959
207,2019070420190711,2019,42348.7232,32100.633599999997,15.745407106223768,15.022748206047213,12.073393002734349,12.686437924676687,0.857868493224852,1.336642771270953,4.225565500284611,2.0901169807982
208,2019071220190719,2019,16362.496,20539.2384,16.773208736693878,16.040675915186128,12.426604972210411,14.052325132627793,0.613402644099736,0.946910910429916,2.667532360448981,2.12976933474321
209,2019072020190727,2019,9839.027199999999,25491.0464,16.933578796212768,16.213846915007196,12.27770741183773,14.01039407277922,0.7785079108915941,1.316283400903308,1.554821751642537,1.152011314686706
210,2019072820190804,2019,25534.1056,31670.041599999997,17.228128013312755,16.27458151246904,12.403651182436779,13.822668797448923,0.8269539626011171,1.300740690554967,3.276511350750468,1.125718182114937
211,2019080520190812,2019,3638.5024,28591.3088,18.442027384390713,17.322840580723756,12.451472469615563,15.269909950087136,1.069219602664439,1.713780697714561,4.8459868548672365,2.785529253072347
212,2019081320190820,2019,3853.7983999999997,27966.950399999998,18.32023464816601,17.404929764818558,12.400277005641795,14.659588003472585,1.099541837978399,1.668278173116581,3.798627557180976,3.163442162767422
213,2019082120190828,2019,7212.415999999999,25706.342399999998,18.581082090706772,17.496900544187405,12.621141660712592,14.88378153622637,0.962606991989382,1.4563284086077841,1.304895299093388,1.496216697960727
214,2019082920190905,2019,322.94399999999996,14769.3056,19.52081587198368,18.45907191946774,12.560268916909083,16.254838052896677,0.8435408821058791,1.332775020877538,3.06555646807665,3.908380333334426
215,2019090620190913,2019,2841.9071999999996,21615.718399999998,19.042832788207335,17.958462929255585,12.4180635845746,15.054215623373656,1.034047401035908,1.619919477257855,2.913548990904051,3.211090768019145
216,2019091420190921,2019,1098.0095999999999,18041.804799999998,18.900855985307448,18.000362719183155,12.547801503565147,15.312301491403316,1.200427799995446,1.83676466092038,11.83908276922301,4.680042632511271
217,2019092220190929,2019,15049.1904,16642.3808,18.17721148659333,17.195039227588612,12.243142928508764,14.052324610559095,1.022467053470016,1.5414267931033079,1.870975967383406,2.797168834299513
218,2019093020191007,2019,25534.1056,17675.8016,17.280837109957325,16.341804629840563,12.263176346219499,13.3380179740122,1.224350107452636,1.857627423112891,4.008807787182176,1.8280261985300181
219,2019100820191015,2019,37418.4448,13800.4736,16.60535563701059,15.698823585529647,11.964772266882644,13.294637754433476,1.770742253630563,2.789809492563776,3.852242589959491,2.9930736965712232
220,2019101620191023,2019,24802.099199999997,9085.491199999999,16.49268722255026,15.662938029877855,12.4225865325317,13.281568598839966,1.145074627427668,1.693215097906998,2.137863050293368,2.478547127764788
221,2019102420191031,2019,44307.9168,11712.1024,16.31830930930931,15.653168365332743,11.98629049777031,13.406529003996658,1.629322636115239,2.552540941387939,1.765056903658345,6.608438247078361
222,2019110120191108,2019,46482.4064,12357.990399999999,15.93686733342288,15.355665340481169,12.01327971252149,13.423539898697737,1.515774048269293,2.137433526065419,2.242746342111024,3.295072139587162
223,2019110920191116,2019,47645.004799999995,10829.388799999999,15.59248408045963,15.161489175794783,12.22116060520873,12.712645435683127,0.790836814541636,1.189051652574609,1.284937578424646,0.714481685284944
224,2019111720191124,2019,75224.4224,1830.0159999999998,15.089742762625148,14.835465275345303,12.17729563819225,12.755997998220792,0.9067495241419131,1.227483327457188,1.244576177418512,1.664514638520795
225,2019112520191202,2019,116668.90239999999,6157.4655999999995,14.16109970630437,13.781679636644755,11.489671363202072,12.017892286698443,0.6802424964846,0.91558615269242,0.8354400603775801,1.744872369610171
226,2019120320191210,2019,109090.48319999999,5188.633599999999,13.87002491549937,13.63809413328465,11.889616995294595,11.718106103993081,0.45446344349660406,0.593534086260465,0.575130288427664,0.756514957222829
227,2019121120191218,2019,72705.4592,5597.696,13.994098199607523,13.832337045057788,11.811024430474871,10.589443507830058,0.7109648178551,1.05331623129924,1.9612822037223272,2.2947333703943302
228,2019121920191226,2019,117594.6752,2475.904,13.609704829921697,13.43200793395297,12.372599555005632,12.268252933719396,0.584297710340401,0.756454930560525,0.8050384777523371,1.183427364719392
229,2019122720191231,2019,131416.6784,4607.3344,13.409570483674441,13.314833304836029,12.227744531390217,11.23670662777908,0.723840170823696,0.900062122741563,0.848834436403433,1.456983129053722
230,2020010120200108,2020,127390.64319999999,4930.278399999999,13.513193713716191,13.464052348455718,12.228349765030918,12.269850363260105,0.7969070631104601,1.070834014332636,0.935659793806463,2.025423915997732
231,2020010920200116,2020,197211.136,818.1247999999999,12.84625431357789,12.731609811031,12.041862806723195,10.87149550141285,0.597123350085314,0.7801648673707171,0.7228006980982641,0.9474929287646511
232,2020011720200124,2020,133375.872,4564.2752,13.06682082454083,12.915438376333816,11.827003926204798,10.997490398716934,0.5967646819351751,0.7815858470044801,0.816833743655052,1.7466676439313882
233,2020012520200201,2020,155809.71519999998,3595.4431999999997,13.204921961365768,13.086021318623159,12.109500787567374,10.618109967722498,0.62719041863043,0.8378122055071551,0.8662277143591821,0.7201686255053651
234,2020020220200209,2020,228795.0592,1033.4207999999999,12.73277591027437,12.566862638456342,11.916958670880424,10.57972259451624,0.5964269046652131,0.73535727810007,0.740511178710858,0.7846697796326261
235,2020021020200217,2020,206641.1008,387.53279999999995,12.636653672209247,12.62359157634226,11.81562398629541,9.590838938180994,0.69741276247543,0.8557796858320361,0.753118299378925,0.911454574675931
236,2020021820200225,2020,192453.09439999997,43.0592,12.78418816195581,12.680391858789847,11.533654966954217,10.591225673085626,0.790612149395378,1.058350143355405,1.064508745423122,3.090670146922988
237,2020022620200304,2020,193766.4,430.592,12.43707564901349,12.534676434272246,11.321050420423894,12.258620960383068,0.912540507532492,1.225154926241713,1.138587840860149,1.566675336337376
238,2020030520200312,2020,184723.968,2820.3776,12.629347165782326,12.776747682625727,11.477658249256786,11.188241149270247,0.8491587956776431,1.134607686018301,1.194358914937956,0.869077493100441
239,2020031320200320,2020,184164.1984,387.53279999999995,12.452242451051509,12.649190197578402,11.528534706768742,12.16892253342116,0.5604071177512671,0.685222408452949,0.7000282479912701,0.7496639805168881
240,2020032120200328,2020,173205.63199999998,258.35519999999997,12.681854858578014,12.867095374214951,11.64541366015482,12.902749044440286,0.547325554116715,0.732669857632493,0.6899684982020421,1.689904948710518
241,2020032920200405,2020,163646.4896,3057.2032,12.836522947013037,12.86178495296693,11.613468793795981,11.464969435593542,0.7551750020600421,1.057110645959327,0.7794780939465821,2.5633949102486673
242,2020040620200413,2020,166725.2224,1377.8944,12.910213805919506,12.91985474821808,11.803820394168936,12.086629155585277,0.8910840236531191,1.290447679099635,1.52807308123514,0.774838856604095
243,2020041420200421,2020,135571.89119999998,4047.5647999999997,13.347108364396865,13.437263224546747,11.945619868970054,11.81260261206506,0.9744412623125751,1.309510669769857,1.294018300773551,3.672932054234245
244,2020042220200429,2020,110253.08159999999,10829.388799999999,13.839888220823614,13.889348926078675,12.184947482924386,11.90760977496543,1.136375961278401,1.5728457544989531,1.505161365678184,2.619736751618013
245,2020043020200507,2020,39399.168,14510.9504,14.85752320851987,14.496244790511144,12.219074317864614,12.431069691306881,1.278511719278654,2.052453562646762,6.651146950624144,5.062900250263389
246,2020050820200515,2020,46224.051199999994,14252.5952,14.870834338276882,14.710407735806873,12.305024636827959,12.567482244729263,0.60813676969827,0.9734280406743641,0.8246660634793781,1.8236250363372681
247,2020051620200523,2020,15802.7264,8977.8432,15.253279421850179,14.884101059458487,12.421697619716277,13.344976982174996,0.665411033916232,0.974526283446533,2.146236499605794,2.906543249010656
248,2020052420200531,2020,36815.615999999995,19548.8768,15.383276762794113,15.035634069290829,12.123923289377354,13.485283848449242,0.608455664423445,0.942963887781978,0.970946697729623,2.646586495361568
249,2020060120200608,2020,42477.900799999996,10097.382399999999,15.457520452166758,14.991890026343656,12.000909923023448,12.440285512706344,1.027588581265241,1.530292568870327,3.838096043595627,2.061381994126423
250,2020060920200616,2020,30830.387199999997,16577.791999999998,15.737814666321151,15.135537428854839,12.18779298630086,12.550526884858073,0.9291221238889651,1.51473947943016,3.036019020730288,3.448322226717228
251,2020061720200624,2020,30787.327999999998,23596.4416,15.721684846828142,15.24978545949593,12.276802783333904,12.68198274875923,0.959305545271201,1.528079411069844,3.023276881999775,2.910211162917205
252,2020062520200702,2020,81532.5952,29710.847999999998,15.460610965585609,14.947018533316331,12.129743553416542,12.658972053107494,1.391083526959176,1.783104334291727,2.843988496575993,1.220696895426114
253,2020070320200710,2020,43683.558399999994,22821.376,16.107347787011506,15.611164713087994,12.056956619293615,13.623862925789172,1.049402580490454,1.444090241515105,3.322316566222313,2.3001756047257302
